Pair,Address0,Address1,Reserves0,Reserves1
0x3E557a76982E67196d79cB727DA2735F2630F759,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x05848B832E872d9eDd84AC5718D58f21fD9c9649,1,771743792
0xAAfB98455887Fc9Cfb928Fd512e4184EBFf4DE1A,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x50EB82CC284E3D35936827023B048106aAEcfc5F,1175636,4969271446787494391
0x8C6fcd43b31683f3C7C32D4cC56E3DEEb8483471,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x94C5e4ea91b2cc1469C2B6d9C35f2a924e69e94A,128717051218752265256,361600865380160
0xf8fc18cE54ED7Ac93d7aC610d55445a58Ca0903B,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x94C5e4ea91b2cc1469C2B6d9C35f2a924e69e94A,106508,1079504711060
0x32ea71ABBB173Ba236eF98fC1b9DA42FE7DC55BB,0x049d68029688eAbF473097a2fC38ef61633A3C7A,0x94C5e4ea91b2cc1469C2B6d9C35f2a924e69e94A,13646,111753998051
0x789B97DCf4F06Dd3DD8E47Ce64581AcD0C904618,0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,0x94C5e4ea91b2cc1469C2B6d9C35f2a924e69e94A,3623512827252012135,43152590790633
0x1040a2B204E3813ef4f339A0d15D8631e222f5a9,0x5Cc61A78F164885776AA610fb0FE1257df78E59B,0x94C5e4ea91b2cc1469C2B6d9C35f2a924e69e94A,2955310495540084714626,426657214758681
0x7273DedD4Df2CE7E5164a8a7F3e9Ff52B465De45,0x907f1A48918Bb5DE07c12443CAB0e6EEfCC611BC,0x94C5e4ea91b2cc1469C2B6d9C35f2a924e69e94A,157642380832498465681,52739314366
0x4502cBc3186d7a2F7921513CAbbcDd5230f3f61F,0x09e145A1D53c0045F41aEEf25D8ff982ae74dD56,0x94C5e4ea91b2cc1469C2B6d9C35f2a924e69e94A,8,182596392764
0xeD9bFEBc114FE1AE56fB0B0082D1Eae5Cf924221,0x94C5e4ea91b2cc1469C2B6d9C35f2a924e69e94A,0xD67de0e0a0Fd7b15dC8348Bb9BE742F3c5850454,493745326018,212850647836567
0x2e28C1cB30a36933d612bDF3c834969d993b291b,0x321162Cd933E2Be498Cd2267a90534A804051b11,0x94C5e4ea91b2cc1469C2B6d9C35f2a924e69e94A,160,421862943969
0xaFD0d88CD04D8662519c816cE70a44dCadD23373,0x74b23882a30290451A17c44f4F05243b6b58C76d,0x94C5e4ea91b2cc1469C2B6d9C35f2a924e69e94A,21522650712598,286454356705
0x1c7C06e016857097830a42e24CaA214a08ba67d9,0x29b0Da86e484E1C0029B56e817912d778aC0EC69,0x94C5e4ea91b2cc1469C2B6d9C35f2a924e69e94A,2074256553158,133068740727
0x019372056b7938672d432d971fB3A3af5a76f718,0x94C5e4ea91b2cc1469C2B6d9C35f2a924e69e94A,0xAd84341756Bf337f5a0164515b1f6F993D194E1f,929468349378,141849472319040791
0x10E565de252CB68c39e16CB3715bfF81bf3C71Ca,0x94C5e4ea91b2cc1469C2B6d9C35f2a924e69e94A,0xae75A438b2E0cB8Bb01Ec1E1e376De11D44477CC,13261322438,1089217472301973
0xC767ef8ADaD518d0b0D553b65696f74767e26D78,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x4a589Fd4ec4742803961b0c01285Fb5da877557C,250000064633458,861475856165639
0x55FF4675A1A17abCc35b1bC0a131986347B6201b,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0xa9B888D55016083D977F30D49149814d7824D9A8,1,1030927835051
0x8AdE601C7b686f14621F91933C7C1354d9ba2F58,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xB83DfF890241d0BB98462B3f0938eD6b3E5E388E,250011161170344,139976708335134182193
0x63085f4f89d2e9DE86586D40d8A6C48DfF65Aa81,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xa2C59DDE94F3B44aCb59581E7593681Aadf94f4a,250000062479260,83277909605917101
0x753d2fbf4f113FE18F71a9368e6B1faa2EcdB5b8,0x15176500b0BE05d7dE15E035293f70BE1db1556d,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,115584784993807062,674964905619958
0xCd6FE266F0A9aaFd262B77ad67F107ad0AC3ce65,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xDE53679032152f7129182bb0b3155Dc633072471,282602302653159818,33937382038135444752415173383
0x06194aBaE6aF5e9c83BC6612Da74549bA0d69ad1,0xAd84341756Bf337f5a0164515b1f6F993D194E1f,0xDE53679032152f7129182bb0b3155Dc633072471,1487954758099326,322945649890926594404890285
0x5AaD6A5Fb4E3d33f296Fb463e0aD4A99C5001a4E,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x6160240896d8039B2D901cd59DeA95396C94A1c2,1064965624882704,1023672
0x9249F1A1617a598261cBb1fa7b6FD10Dd53d9fEa,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xBE41772587872A92184873d55B09C6bB6F59f895,566399438542747303951510,386608718038762471714
0xD5e38f6E7Bc39aEBfbD1ED98B496601017d52e08,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xed635b8FF6313Aa9A77a926496B3a97E3334b051,2727763212510324,23670823482412400153828
0x15CB440D10b67c4903f0FE6ebcFf3C75F0eECf91,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x9fAA0E911BEe5AA84F019ad96eC8B580a094CB59,6946783225149532330,85524514812634
0xC9047110EF652Ba6581f529935648258dd7D4E9a,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x7b0E6eC41bFD41FF8B1139a9726f8FaC09E25338,0,0
0x9cF4e51B90C8C0E68d8a7D88D4057B8e34D03acE,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x859AAC47C38c95b00c9E18c5893c7A817e5f9DAc,7718822090055025,134736139543698318
0x0b78F119438B100EC5c3581b770433D7dB4AE99A,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x451919897d531a5E514cE5345791A5Dec29b648D,3122670767931632239807,3771591351709643779705867
0x42a830FE9b1744C39824C16d86c0A58ceC423403,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x769674DB2AecbEb511D32c83F9c9Cb7f3209FD92,4881990775275327683,948461545711747
0xd2f3F5449291Ded0Cda96031826DF22aC3F77dFE,0x10C6c7d659BF3187DE42a68117457a24291F30A7,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,741107912058502222,251503090202435
0x207876771E0eC041645E95E0064a95C89Ddd9aEc,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x9B7679F40cc4c69523B45Bd8cb6F1A3d519c55DD,250000092639409,249506574211871
0xe0C4D423947cFEB817469744A3087DC08d8DB5d1,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x433e10fBcb263595d7deDa39a6Ed515cbA85364A,95026082607259946,68500362942
0x86E595aC894EA832A91f5d657407e307feAd86B6,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x27Fb585407610B090525765225f9C8d0A4ef0b02,415001856473320,1478556557712
0x9e2D68E986f5B03Cdc7dB80d91dC5E7512e5CF64,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xb72FDeA8f6CBB943B11bf14AE2413636B92B5Ff3,1154450676788129949,8895753735042249685653
0xcA3843D4Bf08f850865BfC78811870E8a8D8dAEe,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xd9C337C15d41f7BACAFe1ff51A29D93F1C0975A6,59502270501226779,22444999892414752327966327785
0xd50cf5679970317a4AcDCCC08370f3d14b51aB23,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x42bD7f98Cb8fdF191E0837b5DBb84Ba2Fe044537,37947228066688884,124702716595486
0x3F15139eEc5976ea0229EcBC235eC8bA61EDb3dc,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xb316ee99e4b351e02CBF541C149bC209301f227e,363105667664614263205,22193772736
0x0E2c5083f9DF779A5D9F36bDFf8af9c2b59A5842,0x433e10fBcb263595d7deDa39a6Ed515cbA85364A,0xD67de0e0a0Fd7b15dC8348Bb9BE742F3c5850454,28,36445
0x3c2D85DAaBb8eA571F46C9a6693830158C001d1A,0x433e10fBcb263595d7deDa39a6Ed515cbA85364A,0x5Cc61A78F164885776AA610fb0FE1257df78E59B,1,1991376
0xd3aE7B30d3348E2BAb8d13efbd0f415943B81169,0x433e10fBcb263595d7deDa39a6Ed515cbA85364A,0xdDcb3fFD12750B45d32E084887fdf1aABAb34239,3,381522
0x38542506cE65A5f43F2FbC24E025D329A1a3F45d,0x433e10fBcb263595d7deDa39a6Ed515cbA85364A,0x657A1861c15A3deD9AF0B6799a195a249ebdCbc6,16,64091
0xE93027eC9E06394EF3a68dA9Dc2726d8a7FAA62E,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xf868db13010BbDB3c5be3731E0F73577355E684d,250006252719164,50565364
0x6Ce8FE2D3eE9fAA770e83555537969f8936Cf8Ea,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x94c58527845f93dfdEb81cB831Cb04dB2b5D6DD6,63427429895,826390105545399016751938565
0xAE6b2A4Cdb91708343B4815777b534a009666A45,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x4792C1EcB969B036eb51330c63bD27899A13D84e,24891886110241351265,263917206773183869683
0xb85F838E54e7C35532Ba6692c1F5caCDce047EbB,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x8d7F1DA5E79193Fd6BA73a1E5Cd49a59CB0504EE,46903132938814580,1005605
0x45F7597F58b850B1B3CbEcFB5848656B59ef005c,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x0F2d58a928b3be3aDfC0cabEa5e9F08Ec22EE825,164,81112647453346
0xcbAc00c0DB81FfFa1Ba4d1A179d2E74bA0Fd68D9,0x0F2d58a928b3be3aDfC0cabEa5e9F08Ec22EE825,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,341705663088908,995862530387950
0x14977446C307a4Db302Fd7D4EbcD371673897493,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xD30bea15C0b1D93D5dC0569933EeA8A3aE0a7150,250000329581943,99285
0x050D3b8D593A81d49c3cFA792D87F351C05e6C8F,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xf61cCdE1D4bB76CeD1dAa9D4c429cCA83022B08B,24883706574305,318803833659035
0xAf5878dB739Bc3575f07c744092A9C5d1d50C98C,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x506f81eef6ec5d8C8a7623d7E10D2642511E86Aa,825483619055498,166571390
0x1F60ECa431f489D83fD967444F3193128d1FCDD6,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x9AA8db0FF82115A71f57BCc3E8fF55e049AB9a55,131302248577787,1030085183895661020346824745
0x25E37072541845721099fe6E085f0fA99c00A211,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x90542EF9f6547D3e14E17deFFF995DC017988817,17591513759213182642,2158675
0xb1694c0baED0e99b20448Ba94164A5cDdA1c6466,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x3bf3D90b3cE4922d24bb93BFA49d536c99687E80,601000000000000000000,499191247779690928235
0xC227FD470949acA0202aEd74aE4CE9aC2fd94fc3,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x6ed9304D4dD5b2C51E47F987B0f49c0E3F55491B,136084128681,3686654
0x37529721A6c0A35B53B13f4D4c971abA55AE7Be1,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x6cB6350910F4620a620904fE49Ed84d94b52A8B2,2092241330047147306,49973891809
0x1f1eB96f97dd7D74DF4c7237F661937C423eD558,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x50B9f8f4f56578918b7BAe6c873f98686e9462Cb,27937281217490738,58861393006976
0xa6a8Ad78d280333EbF2505E9E44356297ab114cB,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x924828a9Fb17d47D0eb64b57271D10706699Ff11,2282014409582819,11473499255815813657769921249251
0x6fFf6544521db572c5eA454665F83dC759E2C9A3,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xF771949b5E2C6e30e0cD6A91560181d13F06fCB2,4500807461996902862,1236522318698239429303037
0x87cBc2118aECF93Ad4741ff1505d253C61f5aB5b,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x6176a80700be74E94013886595f1F059D26Eb343,250005007178649,1999
0xc297017BFaA5e8078F229ac9407B115a8dcb1c7a,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xd651Fed6aA69ED1Eb9305e4d5CD6415486A0165a,15646063895076329,5463075506585980744436914606477
0x12445c669fB93cd8AA8817b16F67334E7D67b22f,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xC931f61B1534EB21D8c11B24f3f5Ab2471d4aB50,22112191715599303367,5184859704341794243
0xC0d75aE3Aa77BC67d71c076E6dEA77aDfAC40Cc7,0x14BE9c06c17bCd2a06Ff0D4B5076F4f33a6E1cf3,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,14826366142,39302145568043821
0xA58330BdCB78Bf004238c2391a40A5FDCaa4bBEe,0x1e0FB66684B99a16d49783E351a1A37DC54c46D7,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,997951282749831270869259,263793456881
0x66902b2b1F5CB244757543B6f1a4c9Ec6c912807,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x581F58Cfde6eD194EedFa33383E86647E002aBAF,0,0
0xbBcb6d2A7a828Bc5e1A99427b1064E2dAb7FcB0D,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x581F58Cfde6eD194EedFa33383E86647E002aBAF,0,0
0x7DAD8c0B68C27d34F79b09C9F27d7ED32071239C,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x85dec8c4B2680793661bCA91a8F129607571863d,99476786409405416235,3371453434609079209499
0x5767998E500d56DDb4A61109905C88b3ffA6e77a,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x5507CF79Cd73641A21a80d552C105d4474200bd1,100999973402721109141,139280880879311029318356
0x49854d61475D167a4a4EE94906d6d79C7d923878,0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,0x90542EF9f6547D3e14E17deFFF995DC017988817,56986461032366,19
0xcD916B3a08fa0463337c49cD7Cf993127867F817,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x93F14a6B3706FD204D5883D653347EB2dC8755Dc,6131207277152,6866579982983853862328210
0x2EB0B6a90c3d9F6ACdB9e04AF89581f223466168,0x0Aa2f69E7CabDa4b80c3827ba26b30270ca511f0,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,24471895816671955615915626,607422888408
0x30E6AF29F5198d511E458dC049797032731381e7,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x6BB09BfD4657f63fd33eB9aC94eB86830f0A9711,4607221503842,32074406190234512316015
0xe1047cbe3F22F65489EAFaA2E0EaE71cF51A136E,0x90542EF9f6547D3e14E17deFFF995DC017988817,0xAd84341756Bf337f5a0164515b1f6F993D194E1f,2,184132716175729
0x5a651bFF7A56a86c502EE3FDD5EAc5eEAB0BaEbc,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x48D7ADCEE9A4f95FCeE305dF8C3473059bD8C5c0,18907712569634727,169445730879246154
0x24A4aF099E5ABb3162B3b8eC48Bc4822138D8FF5,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xf617b82548be2bb1BF21DA75d586A074Ae491EC5,463965312413742241,4780790890016
0xC70f568563029b1848aC07f6Eb497c3680d4bb8B,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xE6B075F04D1421a9c488b48390194145a3c4eAF4,62831340622,262928777270420245681240137
0x63878B2F6C99E544e303ef612183513e04F1a453,0x05848B832E872d9eDd84AC5718D58f21fD9c9649,0x90542EF9f6547D3e14E17deFFF995DC017988817,18316143356625,1
0x7D2A8e3f1859bb00A27EC730aB181dc468e72151,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x83db27Bb6a2F6D64f3f0b4Bc1bD60B6572A737dD,374361086343654451719,11890266770951941461280350953687
0x13A51145529be14704c21AA5711A96880F99bF7f,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0xD67de0e0a0Fd7b15dC8348Bb9BE742F3c5850454,1,51945720
0x0070B5c2329103a5C278a0f3E8c248f1b706B4A8,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0xC931f61B1534EB21D8c11B24f3f5Ab2471d4aB50,477,466032566365675
0xe2CC82A90c1AB7C18c59cb640bcE9dbF8663Edf8,0x5Cc61A78F164885776AA610fb0FE1257df78E59B,0xC1Be9a4D5D45BeeACAE296a7BD5fADBfc14602C4,341993246592192755,5541704739924662
0xc642fd706f2988f947eaD95fAFDac73cFA5Df46D,0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,0x907f1A48918Bb5DE07c12443CAB0e6EEfCC611BC,515751673051180,9861453262073054378
0x20481B0686B798Acbf4c25Df2Eca2dDDdfEe4f65,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x5Fd425f131Aa1c5671b26ce9481eb153089975c9,89837666291,29090477364953147484296969237
0x583997178Eb08b6F3D8C1f25069a3913391f631A,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x4b7F4eDED69F385717B8364Cf2345c068a0FE5C3,1927875494958094,39129770806336286015633668552
0x5C5Ffa22370dc484572BCeba28434C678b082A6d,0x5Cc61A78F164885776AA610fb0FE1257df78E59B,0x6038C2B554A9e5E65E4cDC4625D840352E21B1C0,1286022637574923161,21157929556174365
0xd23492E72Bc12765C472D856578efE6e4718b8c5,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xa08e1564a18F2D72322B634d1e522FC8f7F763bf,827255029961,6984078907273428833681724555
0x74fD8FEebd24f5161a7232ba90B16D19F0d8aaB0,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x5429abdCAe24FB981Bc35d9C7Ad2b25c4C6C5a2e,381754444555225,21207961075372982517883372025
0x862890FE520AE07B40006A6A03CD32B52708B4a4,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x603118F7FbE623674d2870813eC6ED70dDF5F696,15358674711356,1
0x711CEabc4cF5f4fC1669711B4eC33B35c8524FA1,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xB03eC48E5Bb220BE4FECc0759a18Fd0D0241c66B,102396237569737515,1095319237485791780272
0x52cF626F9767DD336afA6fCeb46D6D8Bd957Feb2,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xC644bDedc12227e33483644B68f06D84E2D50995,121911912534792322,3289416662244944477987124643
0x101DdeE83Cffa735707FE2a1C6ba2fB283b3F6ab,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x815b91fB29246250a1D38F472d783DbB329e6bbd,991671374075011710,127809733
0xF186Eb272caf87367a7b991a8Fe2dfDE3BCEE069,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x75420fa8250446af5C19dE94a47D91F463E54073,10615962155863076365,11717275157832440
0xc52E4ABee5C62Bd1f402A486A47b4FB29FBF2728,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x760F98f7deAB926606808812213BE6367B203474,1,200000000
0xC007077CA2e8AeB215090993Ef45237BE5776A35,0x94C5e4ea91b2cc1469C2B6d9C35f2a924e69e94A,0xC931f61B1534EB21D8c11B24f3f5Ab2471d4aB50,196898551407,25950735649081237
0xe785e9fA6Ac64dD9336023F1568Ae4271aaBBda6,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x857E276f07b81D06F03dde1a419C779e73E91Ec6,447214,3
0x5c21112A4957750c99F6E2f8Bd9a1Fc5A0EC8395,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xA17BBc0733E3172EB00fb61fC67AF6CE2a33f151,2569147,1
0x0C4ba3f09Af8BFCd13D030C9332cf1cc66fBe8C9,0x0f7ADb77B6334B9B5A3c4f78aAa073eA1D915bF6,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,79974460245398550,11993090741972501
0x4E9c4Db74ba9149aF88a7De08085166314842B6A,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xE53ad412C299b22aAe0D89E08F757313E7090814,1,200000000
0x4460E5F5a733223dCE12FA0Aa059079dC8b240Df,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x8e4b15d2D90897c3D34De721F8996be23ad0793f,13923150741273220837,1794856547363476
0x41852C22Ab6623387174A02e5aB5D0e48Bb7C139,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xEc4E35C9C587088786b15F9F35cd8ADd55f92222,0,0
0x5df4F200f1B039161D8ABb985f7b195080D2fE1f,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xAD0BfffF699C1b06dEe38c3d6BBce78dD8B40C63,804398465269285680,2605371912054548240412270518
0x54383dFEa1BD6DD369eB46277Da6d6d3F5FA67CA,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x41B65C8CC3D4e4a3b7600693b0068Dd4A08CA135,346633804715856181,937305011545317401
0x02713E0DE54a73C3488Cf9FC5F2C48222F190B7c,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x520363695BC47171Aa7131900E370f7CB0a71070,1,100000000000
0x547Ae48dFdF1Ef988f198D387F5758bdC036DabC,0x41B65C8CC3D4e4a3b7600693b0068Dd4A08CA135,0x520363695BC47171Aa7131900E370f7CB0a71070,19990040420025884128086562,20009994600628268720624562412
0xe80273Fee6dEABF52b569a92d9e6515D5e039866,0x09e145A1D53c0045F41aEEf25D8ff982ae74dD56,0x41B65C8CC3D4e4a3b7600693b0068Dd4A08CA135,1,351364184470
0x542F2FfcB61178564495d4601eE64F69e2D99254,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x520363695BC47171Aa7131900E370f7CB0a71070,6062872921848682,7978647361779719370
0xE54DA80E7F0Ce3da99242a008990B40aD88F71fd,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xf94eC597854899B4bB33D2Dd4ed886a6A1932049,2764303671185070,3375429722644905810
0xb7002F5bDb6f01ea2Bc127dAab0977F931041ec5,0x41B65C8CC3D4e4a3b7600693b0068Dd4A08CA135,0xf94eC597854899B4bB33D2Dd4ed886a6A1932049,19990036596060452305735377,20009998392703418467516095721
0xD17fC1470a9d51Ae33eBE3246afdF2A113f2092e,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xc3753c73675975eBd35c6306fB40B61308c305eD,6428745979872342775,818990394926729
0x5D8D2dD28f2ec0615A8E0e0EC76713bA759937d7,0x2241FaBdf45C54cA330c34c783b114E6BcAae7E7,0x66b5666b2b9ad101fC6D3784f995bbf461970Ede,13089608006992237122,17756067658
0x2D0c175AA29a35dD7FB709cE7Ca26bcFA925A6cB,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xca80fdB8C78699C4CE14A9Ac4a6448f13F048f83,174591194965334150,166207118470402
0x69d2958EB962280F74f68Bf9DbfDeBDB2C91c440,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xFc95320aaa6457638E91756101aF69dD09A0dc87,5,223607
0xe40D1eBFEB386eCc586Da3eF1C32c71c854db39e,0x4792C1EcB969B036eb51330c63bD27899A13D84e,0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,412671716921249978846,9225952540456765345
0x125488E28D3715A382849A1d3C4A415C64C1F069,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xf669Bc250c1369F1CbBdA1Ef14305adA1B142B32,2038118209394970,9891332147504871
0xCd9dBD02B84Fdcc8ed5527BB8A3A7663CB4Ff41f,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xDB751e7267EBEe9764E090Fc101C1D956d7C0EdE,369947003066242,2110985047681939651
0x821Ff5E979bE1e53D675A6dcD5cF27224D589949,0xDB751e7267EBEe9764E090Fc101C1D956d7C0EdE,0xf669Bc250c1369F1CbBdA1Ef14305adA1B142B32,20009591961571704954460470430,19990441433098958055967531
0x2267F410bFa3c5dA153f89569E6AF131eED08161,0x5Cc61A78F164885776AA610fb0FE1257df78E59B,0xaBb0Db56D6cB89B16117AbBcf67f3dC8Cf1afC88,10000000000000000000,1000000000000000000
0x53DdeE9463FEB3542521C74D6dB98f84ccc1B502,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xf51Fc0D207d5b4F1b90C91557f141B1Db88af059,2664399282290744979,46595351535266
0x4F41C565D7e54676200d447Cc19e86C26f82cA34,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xE0ceb7823d3B0f052CdAFa924d4CebBE2005AB0F,800000000000000000,1000000000000
0xdFc5712f95C08Cf9F3875a79D24413de6203Dfe6,0x122ec0b8c859D14A541176e99793ce6D885CF165,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,129234206440985635,246262149637708832
0xb35AfC4251ab72E3995fbf29C0379e2df4d718f3,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x830345fE29ee550312a4dC6eAA4Cd255ba57559a,46013357524250890,5810742246
0xc6f607AdD082f6919C1C4f7d5B0DCf8b2A1c5abE,0x0fd72BA4E27Ba45Da0A2A1B45B395a2994751E96,0x122ec0b8c859D14A541176e99793ce6D885CF165,3081,7027379709088725
0x5ee7365783cE66797a26B0Ba6349b791D490e70a,0x20bB7846024Cd362BA30151E6e2b54f35d772BBB,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,19086622561984,78600000000000000000
0x3A97DAaf44A7DEB531c0bA78D869A506f2510d96,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xBaA3a7BF153E088c0C8E1874b1a6Bb0Fb2113F7B,1260782191854,87980482403840271871
0x92D4b98d942CFf3FAE9324D3f9b09CdEFBb17e1f,0x90839b6E7fF89104a05BF0D0C8FcE3e5c70Ce218,0xcd42c036cf32d0B70eA6B049430d2332150D5C74,10000000000000000000,10000000000000000000
0x777e64771AB893053D72047E5CD85847054816b8,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0xd6070ae98b8069de6B494332d1A1a81B6179D960,439559,694358171695801
0xF411f87F11A7Be5EdbEB8DE0A661C135f0B71027,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x2A0510f5EcAA969210913FD8dFAe129dbfb3Bd96,5120201407349088858,1409060785908
0xfaA2BE393A2328133056BE8F6579639B44b341Fb,0x94C5e4ea91b2cc1469C2B6d9C35f2a924e69e94A,0xeb86B05cFEE3e48DB9a44275701Ed099462c8ba0,6172523621,469021014262096483
0x9Cf2141eB4C5845E33De563dd5824e395Aa9B818,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x4E0Fc537452eD536Cb280Cf44d159632B739770f,1000100000000000000,100290843445994
0xE70DA5fA0BbEdA279f3039e5e403BDeEbdCc0854,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xe1417703e091Fd9F3F6408604b7Ef2347a21F449,155352698101741,21120550952950
0x11d7fD8Deb7F37EA97218F70550E03fe6683df3D,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x8503eb4A136bDBeB323E37Aa6e0FA0C772228378,48884995251655445935058,18732667
